(0, -5, 38)
(0, -5, 39)
(1, -5, 39)
(0, -4, 39)
(1, -4, 39)
(0, -3, 39)
(0, -3, 38)
(1, -3, 37)
(0, -2, 37)
(1, -2, 37)
(1, -2, 38)
(0, -2, 39)
(0, -2, 40)
(1, -2, 40)
(0, -1, 41)
(0, -1, 42)
(0, -1, 43)
(1, -2, 43)
(0, -2, 44)
(1, -3, 44)
(0, -3, 44)
(1, -4, 43)
(0, -4, 43)
(1, -5, 42)
(1, -5, 41)
(0, -5, 41)
(1, -6, 41)
(0, -6, 42)
(0, -6, 43)
(0, -6, 44)
(1, -6, 44)
(0, -5, 44)
(1, -5, 44)
(0, -4, 45)
(0, -4, 46)
(0, -4, 47)
(1, -5, 47)
(0, -5, 48)
(0, -5, 49)
(1, -6, 49)
(0, -6, 49)
(0, -6, 48)
(0, -6, 47)
(1, -7, 46)
(0, -7, 47)
(1, -8, 47)
(0, -8, 47)
(0, -8, 46)
(1, -8, 45)
(1, -8, 44)
(0, -8, 44)
(0, -8, 43)
(0, -8, 42)
(1, -9, 41)
(0, -9, 42)
(1, -10, 42)
(0, -10, 43)
(1, -11, 43)
(1, -11, 44)
(0, -10, 45)
(1, -10, 45)
(0, -9, 46)
(0, -9, 47)
(1, -10, 47)
(0, -10, 48)
(1, -11, 47)
(0, -11, 48)
(1, -12, 47)
(0, -12, 48)
(1, -13, 48)
(1, -13, 49)
(0, -13, 50)
(1, -14, 49)
(0, -14, 50)
(1, -15, 50)
(0, -15, 50)
(0, -15, 49)
(1, -15, 48)
(0, -14, 48)
(1, -14, 47)
(0, -13, 47)
(1, -13, 46)
(1, -13, 45)
(0, -13, 45)
(1, -14, 44)
(0, -14, 45)
(1, -15, 45)
(0, -15, 45)
(1, -16, 45)
(0, -16, 46)
(1, -17, 45)
(1, -17, 44)
(0, -17, 44)
(0, -17, 43)
(0, -17, 42)
(0, -17, 41)
(1, -17, 40)
(0, -16, 41)
(0, -16, 42)
(1, -16, 42)
(0, -15, 43)
(1, -15, 42)
(1, -15, 41)
(1, -15, 40)
(0, -14, 40)
(1, -14, 40)
(0, -13, 41)
(1, -13, 40)
(1, -13, 39)
(0, -13, 39)
(0, -13, 38)
(0, -13, 37)
(1, -13, 36)
(1, -13, 35)
(1, -13, 34)
(1, -13, 33)
(0, -12, 33)
(0, -12, 32)
(1, -12, 31)
(0, -11, 32)
(0, -11, 33)
(1, -11, 33)
(1, -11, 34)
(0, -10, 35)
(0, -10, 36)
(1, -10, 36)
(0, -9, 36)
(0, -9, 35)
(0, -9, 34)
(1, -9, 33)
(1, -9, 32)
(0, -9, 32)
(1, -10, 31)
(1, -10, 30)
(0, -9, 30)
(1, -9, 29)
(1, -9, 28)
(0, -9, 28)
(1, -10, 27)
(0, -10, 27)
(0, -10, 26)
(1, -11, 25)
(1, -11, 24)
(0, -11, 24)
(1, -12, 23)
(0, -12, 24)
(0, -12, 25)
(1, -12, 25)
(1, -12, 26)
(0, -12, 27)
(0, -12, 28)
(1, -13, 28)
(0, -13, 28)
(1, -14, 28)
(0, -14, 28)
(0, -14, 27)
(1, -15, 26)
(1, -15, 25)
(0, -14, 25)
(1, -14, 24)
(1, -14, 23)
(1, -14, 22)
