(0, 91, -132)
(1, 90, -132)
(0, 90, -131)
(1, 89, -131)
(1, 89, -130)
(0, 89, -129)
(1, 88, -130)
(0, 88, -129)
(0, 88, -128)
(0, 88, -127)
(1, 88, -127)
(0, 89, -127)
(1, 89, -127)
(1, 89, -126)
(1, 89, -125)
(0, 90, -124)
(0, 90, -123)
(0, 90, -122)
(1, 90, -122)
(0, 91, -121)
(1, 91, -122)
(1, 91, -123)
(0, 92, -123)
(1, 92, -123)
(0, 93, -122)
(0, 93, -121)
(0, 93, -120)
(1, 92, -120)
(1, 92, -119)
(0, 93, -118)
(0, 93, -117)
(1, 93, -117)
(0, 94, -117)
(1, 94, -117)
(1, 94, -116)
(0, 94, -115)
(1, 93, -115)
(0, 93, -115)
(1, 92, -116)
(0, 92, -115)
(1, 91, -115)
(0, 91, -115)
(1, 90, -115)
(1, 90, -114)
(0, 91, -113)
(0, 91, -112)
(1, 90, -112)
(0, 90, -111)
(1, 89, -112)
(0, 89, -112)
(0, 89, -113)
(1, 89, -114)
(1, 89, -115)
(0, 89, -115)
(1, 88, -116)
(1, 88, -117)
(1, 88, -118)
(0, 88, -118)
(1, 87, -118)
(0, 87, -118)
(1, 86, -119)
(0, 86, -118)
(0, 86, -117)
(0, 86, -116)
(1, 85, -116)
(0, 85, -115)
(1, 84, -115)
(0, 84, -115)
(1, 83, -116)
(0, 83, -115)
(1, 82, -116)
(1, 82, -117)
(0, 82, -117)
(0, 82, -118)
(1, 81, -119)
(0, 81, -118)
(1, 80, -118)
(0, 80, -117)
(1, 79, -117)
(0, 79, -117)
(0, 79, -118)
(1, 78, -119)
(1, 78, -120)
(0, 79, -120)
(1, 79, -120)
(0, 80, -120)
(1, 80, -121)
(1, 80, -122)
(0, 80, -122)
(1, 79, -122)
(0, 79, -122)
(1, 78, -122)
(0, 78, -121)
(1, 77, -121)
(1, 77, -120)
(1, 77, -119)
(0, 77, -118)
(1, 76, -119)
(0, 76, -119)
(1, 75, -119)
(1, 75, -118)
(1, 75, -117)
(0, 75, -116)
(0, 75, -115)
(1, 74, -115)
(0, 74, -115)
(1, 73, -116)
(1, 73, -117)
(0, 73, -117)
(0, 73, -118)
(1, 72, -119)
(0, 72, -118)
(1, 71, -118)
(0, 71, -117)
(1, 70, -117)
(0, 70, -116)
(1, 69, -117)
(0, 69, -116)
(1, 68, -117)
(0, 68, -117)
(1, 67, -117)
(0, 67, -116)
(0, 67, -115)
(1, 66, -115)
(0, 66, -115)
(1, 65, -116)
(0, 65, -116)
(0, 65, -117)
(1, 64, -118)
(1, 64, -119)
(0, 65, -119)
(1, 65, -120)
(1, 65, -121)
(1, 65, -122)
(0, 66, -122)
(1, 66, -123)
(0, 67, -122)
(1, 67, -122)
(0, 68, -122)
(1, 68, -122)
(0, 69, -121)
(1, 69, -122)
(1, 69, -123)
(0, 69, -123)
(1, 68, -124)
(0, 68, -124)
(1, 67, -125)
(1, 67, -126)
(0, 67, -126)
(1, 66, -126)
(0, 66, -126)
(1, 65, -126)
(1, 65, -125)
(0, 65, -124)
(1, 64, -125)
(0, 64, -125)
(0, 64, -126)
(1, 64, -127)
(0, 65, -127)
(1, 65, -128)
(1, 65, -129)
(0, 65, -129)
(0, 65, -130)
(1, 64, -131)
(1, 64, -132)
(0, 64, -132)
(1, 63, -133)
(0, 63, -133)
(1, 62, -133)
(1, 62, -132)
(0, 62, -131)
(0, 62, -130)
(0, 62, -129)
(1, 62, -129)
(0, 63, -128)
(0, 63, -127)
(1, 62, -127)
(0, 62, -127)
(1, 61, -127)
(1, 61, -126)
(1, 61, -125)
(0, 62, -124)
(1, 62, -125)
(0, 63, -124)
(0, 63, -123)
(0, 63, -122)
(1, 62, -122)
(1, 62, -121)
(0, 62, -120)
(1, 61, -121)
(0, 61, -120)
(0, 61, -119)
(1, 61, -119)
(0, 62, -118)
(1, 62, -119)
(0, 63, -118)
(0, 63, -117)
(0, 63, -116)
(1, 63, -116)
(0, 64, -115)
(0, 64, -114)
(1, 63, -114)
(0, 63, -113)
(0, 63, -112)
(1, 63, -112)
(1, 63, -111)
(0, 63, -110)
(1, 62, -111)
(0, 62, -111)
(1, 61, -111)
(0, 61, -110)
(1, 60, -111)
(0, 60, -111)
(1, 59, -112)
(0, 59, -112)
(1, 58, -112)
(1, 58, -111)
(0, 59, -110)
(1, 59, -110)
(1, 59, -109)
(0, 60, -108)
(1, 60, -108)
(1, 60, -107)
(0, 61, -106)
(1, 61, -106)
(0, 62, -105)
(1, 62, -105)
(1, 62, -104)
(0, 63, -103)
(1, 63, -104)
(1, 63, -105)
(1, 63, -106)
(1, 63, -107)
(0, 64, -107)
(0, 64, -108)
(0, 64, -109)
(1, 64, -110)
(1, 64, -111)
(0, 65, -111)
(0, 65, -112)
(1, 65, -113)
(0, 66, -113)
(1, 66, -113)
(0, 67, -112)
(1, 67, -112)
(0, 68, -112)
(1, 68, -112)
(0, 69, -112)
(1, 69, -113)
(0, 70, -113)
(1, 70, -114)
(0, 71, -113)
(1, 71, -114)
(0, 72, -113)
(1, 72, -114)
(0, 73, -114)
(1, 73, -114)
(1, 73, -113)
(0, 74, -112)
(1, 74, -112)
(1, 74, -111)
(0, 74, -110)
(1, 73, -111)
(0, 73, -110)
(0, 73, -109)
(1, 73, -109)
(1, 73, -108)
(0, 73, -107)
(1, 72, -108)
(0, 72, -108)
(1, 71, -108)
(0, 71, -108)
(0, 71, -109)
(1, 70, -110)
(0, 70, -109)
(0, 70, -108)
(1, 69, -108)
(0, 69, -108)
(0, 69, -109)
(1, 68, -110)
(0, 68, -110)
(1, 67, -110)
(0, 67, -110)
(1, 66, -110)
(1, 66, -109)
(0, 67, -108)
(0, 67, -107)
(1, 66, -107)
(0, 66, -106)
(1, 65, -106)
(1, 65, -105)
(0, 66, -104)
(1, 66, -105)
(0, 67, -104)
(0, 67, -103)
(1, 67, -103)
(0, 68, -103)
(1, 68, -103)
(0, 69, -103)
(1, 69, -104)
(0, 70, -104)
(1, 70, -104)
(0, 71, -104)
(1, 71, -104)
(1, 71, -103)
(0, 72, -102)
(1, 72, -102)
(0, 73, -101)
(0, 73, -100)
(1, 72, -100)
(0, 72, -100)
(1, 71, -100)
(0, 71, -99)
(1, 70, -99)
(1, 70, -98)
(0, 70, -97)
(1, 69, -98)
(0, 69, -98)
(1, 68, -98)
(0, 68, -98)
(0, 68, -99)
(1, 67, -100)
(0, 67, -99)
(1, 66, -99)
(0, 66, -99)
(0, 66, -100)
(1, 65, -101)
(1, 65, -102)
(0, 65, -102)
(1, 64, -102)
(0, 64, -102)
(1, 63, -102)
(0, 63, -101)
(1, 62, -102)
(0, 62, -102)
(1, 61, -103)
(0, 61, -102)
(1, 60, -102)
(0, 60, -101)
(1, 59, -102)
(0, 59, -102)
(1, 58, -103)
(0, 58, -103)
(1, 57, -104)
(1, 57, -105)
(0, 58, -105)
(1, 58, -105)
(0, 59, -105)
(1, 59, -106)
(1, 59, -107)
(0, 59, -107)
(1, 58, -108)
(1, 58, -109)
(0, 58, -109)
(1, 57, -110)
(0, 57, -109)
(0, 57, -108)
(1, 56, -108)
(0, 56, -108)
(0, 56, -109)
(1, 55, -110)
(1, 55, -111)
(1, 55, -112)
(0, 56, -112)
(1, 56, -113)
(1, 56, -114)
(1, 56, -115)
(1, 56, -116)
(0, 56, -116)
(0, 56, -117)
(1, 55, -118)
(0, 55, -118)
(1, 54, -119)
(1, 54, -120)
(0, 55, -120)
(0, 55, -121)
(1, 54, -122)
(0, 54, -121)
(1, 53, -122)
(0, 53, -122)
(1, 52, -123)
(0, 52, -122)
(0, 52, -121)
(1, 52, -121)
(1, 52, -120)
(0, 53, -119)
(1, 53, -119)
(1, 53, -118)
(1, 53, -117)
(1, 53, -116)
(0, 53, -115)
(0, 53, -114)
(1, 53, -114)
(1, 53, -113)
(0, 53, -112)
(0, 53, -111)
(0, 53, -110)
(1, 52, -110)
(0, 52, -110)
(1, 51, -111)
(0, 51, -110)
(1, 50, -111)
(0, 50, -111)
(1, 49, -112)
(0, 49, -112)
(0, 49, -113)
(0, 49, -114)
(1, 48, -115)
(1, 48, -116)
(0, 48, -116)
(1, 47, -117)
(0, 47, -116)
(1, 46, -116)
(0, 46, -116)
(1, 45, -117)
(0, 45, -116)
(0, 45, -115)
(0, 45, -114)
(1, 45, -114)
(1, 45, -113)
(0, 46, -112)
(1, 46, -113)
(0, 47, -113)
(1, 47, -114)
(0, 48, -113)
(0, 48, -112)
(1, 47, -112)
(0, 47, -111)
(1, 46, -111)
(1, 46, -110)
(0, 47, -109)
(0, 47, -108)
(0, 47, -107)
(1, 47, -107)
(0, 48, -106)
(0, 48, -105)
(1, 47, -105)
(0, 47, -105)
(1, 46, -105)
(1, 46, -104)
(0, 46, -103)
(1, 45, -103)
(0, 45, -102)
(1, 44, -103)
(1, 44, -104)
(0, 45, -104)
(1, 45, -105)
(1, 45, -106)
(0, 46, -106)
(0, 46, -107)
(1, 45, -108)
(0, 45, -107)
(1, 44, -107)
(1, 44, -106)
(0, 44, -105)
(1, 43, -106)
(0, 43, -106)
(1, 42, -106)
(0, 42, -106)
(1, 41, -106)
(1, 41, -105)
(0, 42, -104)
(0, 42, -103)
(1, 42, -103)
(1, 42, -102)
(0, 43, -101)
(0, 43, -100)
(1, 42, -100)
(0, 42, -99)
(0, 42, -98)
(1, 41, -98)
(1, 41, -97)
(0, 42, -96)
(0, 42, -95)
(1, 41, -95)
(1, 41, -94)
(0, 41, -93)
(0, 41, -92)
(1, 41, -92)
(0, 42, -92)
(1, 42, -92)
(0, 43, -91)
(1, 43, -92)
(0, 44, -92)
(1, 44, -93)
(1, 44, -94)
(1, 44, -95)
(0, 45, -95)
(0, 45, -96)
(0, 45, -97)
(0, 45, -98)
(1, 44, -99)
(1, 44, -100)
(0, 45, -100)
(1, 45, -101)
(0, 46, -101)
(1, 46, -101)
(0, 47, -100)
(0, 47, -99)
(0, 47, -98)
(1, 47, -98)
(0, 48, -97)
(0, 48, -96)
(1, 47, -96)
(1, 47, -95)
(0, 48, -94)
(1, 48, -95)
(0, 49, -94)
(0, 49, -93)
(1, 48, -93)
(0, 48, -92)
(1, 47, -93)
(0, 47, -92)
(1, 46, -92)
(0, 46, -91)
(1, 45, -91)
(0, 45, -90)
(1, 44, -91)
(0, 44, -90)
(1, 43, -90)
(0, 43, -89)
(0, 43, -88)
(1, 43, -88)
(0, 44, -87)
(0, 44, -86)
(1, 44, -86)
(0, 45, -86)
(1, 45, -87)
(0, 46, -87)
(1, 46, -87)
(1, 46, -86)
(0, 46, -85)
(1, 45, -85)
(1, 45, -84)
(0, 45, -83)
(1, 44, -83)
(1, 44, -82)
(0, 44, -81)
(1, 43, -82)
(0, 43, -81)
(1, 42, -81)
(0, 42, -80)
