(1, -1, -43)
(0, -1, -42)
(1, -2, -43)
(0, -2, -42)
(1, -3, -43)
(0, -3, -43)
(0, -3, -44)
(1, -3, -45)
(0, -2, -44)
(1, -2, -45)
(0, -1, -44)
(1, -1, -45)
(0, 0, -45)
(1, 0, -46)
(1, 0, -47)
(1, 0, -48)
(1, 0, -49)
(0, 0, -49)
(1, -1, -49)
(1, -1, -48)
(0, -1, -47)
(1, -2, -47)
(0, -2, -47)
(1, -3, -47)
(0, -3, -47)
(1, -4, -47)
(0, -4, -46)
(1, -5, -47)
(1, -5, -48)
(1, -5, -49)
(0, -5, -49)
(1, -6, -49)
(0, -6, -48)
(1, -7, -49)
(0, -7, -49)
(1, -8, -49)
(1, -8, -48)
(1, -8, -47)
(0, -8, -46)
(0, -8, -45)
(1, -8, -45)
(0, -7, -44)
(1, -7, -44)
(0, -6, -44)
(1, -6, -45)
(0, -5, -45)
(1, -5, -45)
(1, -5, -44)
(1, -5, -43)
(0, -4, -42)
(1, -4, -42)
(1, -4, -41)
(0, -3, -40)
(0, -3, -39)
(1, -4, -39)
(1, -4, -38)
(0, -3, -37)
(1, -3, -37)
(0, -2, -37)
(1, -2, -38)
(0, -1, -37)
(0, -1, -36)
(1, -2, -36)
(1, -2, -35)
(0, -2, -34)
(1, -3, -34)
(1, -3, -33)
(0, -2, -32)
(1, -2, -33)
(0, -1, -33)
(1, -1, -34)
(0, 0, -34)
(1, 0, -35)
(1, 0, -36)
(1, 0, -37)
(0, 0, -37)
(0, 0, -38)
(0, 0, -39)
(0, 0, -40)
(1, 0, -41)
(0, 1, -41)
(1, 1, -42)
(1, 1, -43)
(0, 2, -43)
(1, 2, -43)
(0, 3, -42)
(1, 3, -42)
(0, 4, -42)
(1, 4, -42)
(0, 5, -42)
(0, 5, -43)
(1, 5, -44)
(1, 5, -45)
(0, 5, -45)
(1, 4, -45)
(0, 4, -45)
(0, 4, -46)
(0, 4, -47)
(1, 4, -48)
(1, 4, -49)
(1, 4, -50)
(0, 5, -50)
(1, 5, -50)
(0, 6, -50)
(1, 6, -50)
(0, 7, -49)
(1, 7, -50)
(0, 8, -50)
(1, 8, -50)
(0, 9, -50)
(1, 9, -50)
(1, 9, -49)
(0, 10, -48)
(1, 10, -49)
(1, 10, -50)
(0, 11, -50)
(1, 11, -50)
(0, 12, -49)
(1, 12, -49)
(0, 13, -49)
(1, 13, -49)
(0, 14, -48)
(0, 14, -47)
(1, 14, -47)
(0, 15, -46)
(1, 15, -46)
(0, 16, -45)
(1, 16, -45)
(0, 17, -45)
(1, 17, -45)
(0, 18, -45)
(0, 18, -46)
(0, 18, -47)
(0, 18, -48)
(0, 18, -49)
(1, 18, -50)
(0, 19, -50)
(1, 19, -50)
(0, 20, -49)
(1, 20, -49)
(0, 21, -49)
(1, 21, -50)
(0, 22, -49)
(1, 22, -49)
(0, 23, -49)
(1, 23, -50)
(0, 24, -50)
(1, 24, -50)
(1, 24, -49)
(1, 24, -48)
(1, 24, -47)
(0, 24, -46)
(1, 23, -47)
(0, 23, -46)
(1, 22, -47)
(0, 22, -46)
(1, 21, -46)
(1, 21, -45)
(0, 22, -44)
(1, 22, -44)
(0, 23, -43)
(0, 23, -42)
(0, 23, -41)
(1, 22, -41)
(0, 22, -40)
(0, 22, -39)
(1, 21, -39)
(0, 21, -39)
(1, 20, -40)
(0, 20, -39)
(1, 19, -40)
(0, 19, -40)
(1, 18, -40)
(0, 18, -39)
(1, 17, -40)
(0, 17, -39)
(1, 16, -39)
(0, 16, -39)
(0, 16, -40)
(1, 16, -41)
(1, 16, -42)
(0, 16, -42)
(1, 15, -42)
(0, 15, -41)
(0, 15, -40)
(0, 15, -39)
(1, 14, -39)
(1, 14, -38)
(1, 14, -37)
(0, 14, -36)
(1, 13, -37)
(0, 13, -36)
(1, 12, -37)
(0, 12, -37)
(1, 11, -37)
(0, 11, -36)
(0, 11, -35)
(0, 11, -34)
(1, 11, -34)
(0, 12, -34)
(1, 12, -35)
(0, 13, -34)
(1, 13, -35)
(0, 14, -34)
(1, 14, -35)
(0, 15, -34)
(1, 15, -34)
(0, 16, -33)
(1, 16, -34)
(1, 16, -35)
(0, 17, -35)
(0, 17, -36)
(1, 17, -37)
(0, 18, -36)
(0, 18, -35)
(0, 18, -34)
(0, 18, -33)
(0, 18, -32)
(1, 18, -32)
(0, 19, -32)
(1, 19, -32)
(0, 20, -31)
(1, 20, -32)
(0, 21, -32)
(1, 21, -32)
(0, 22, -32)
(1, 22, -32)
(0, 23, -32)
(0, 23, -33)
(1, 22, -34)
(0, 22, -34)
(1, 21, -34)
(0, 21, -34)
(1, 20, -35)
(0, 20, -35)
(0, 20, -36)
(1, 20, -37)
(0, 21, -36)
(1, 21, -37)
(0, 22, -37)
(1, 22, -38)
(0, 23, -37)
(1, 23, -37)
(0, 24, -36)
(1, 24, -37)
(1, 24, -38)
(0, 25, -38)
(1, 25, -39)
(1, 25, -40)
(1, 25, -41)
(1, 25, -42)
(1, 25, -43)
(0, 25, -43)
(1, 24, -44)
