(0, 19, -7)
(0, 19, -8)
(1, 19, -9)
(0, 20, -8)
(1, 20, -8)
(1, 20, -7)
(0, 21, -6)
(1, 21, -7)
(0, 22, -7)
(1, 22, -8)
(0, 23, -8)
(1, 23, -8)
(0, 24, -8)
(0, 24, -9)
(1, 23, -10)
(0, 23, -10)
(1, 22, -10)
(0, 22, -9)
(1, 21, -9)
(0, 21, -9)
(1, 20, -10)
(1, 20, -11)
(1, 20, -12)
(1, 20, -13)
(0, 20, -13)
(1, 19, -13)
(0, 19, -13)
(0, 19, -14)
(0, 19, -15)
(1, 19, -16)
(0, 20, -15)
(1, 20, -16)
(1, 20, -17)
(0, 20, -17)
(1, 19, -18)
(1, 19, -19)
(0, 19, -19)
(1, 18, -20)
(0, 18, -20)
(0, 18, -21)
(0, 18, -22)
(1, 17, -23)
(0, 17, -23)
(0, 17, -24)
(1, 16, -25)
(0, 16, -25)
(1, 15, -26)
(0, 15, -25)
(1, 14, -25)
(0, 14, -25)
(1, 13, -26)
(0, 13, -25)
(0, 13, -24)
(0, 13, -23)
(0, 13, -22)
(0, 13, -21)
(0, 13, -20)
(0, 13, -19)
(0, 13, -18)
(0, 13, -17)
(1, 12, -17)
(0, 12, -17)
(1, 11, -17)
(1, 11, -16)
(0, 12, -15)
(1, 12, -15)
(0, 13, -15)
(1, 13, -15)
(0, 14, -14)
(1, 14, -15)
(0, 15, -15)
(1, 15, -15)
(1, 15, -14)
(1, 15, -13)
(0, 15, -12)
(1, 14, -12)
(0, 14, -12)
(1, 13, -12)
(0, 13, -12)
(1, 12, -13)
(0, 12, -12)
(1, 11, -12)
(1, 11, -11)
(0, 12, -10)
(1, 12, -10)
(0, 13, -10)
(1, 13, -10)
(0, 14, -9)
(0, 14, -8)
(1, 14, -8)
(0, 15, -8)
(1, 15, -8)
(1, 15, -7)
(0, 15, -6)
(1, 14, -6)
(0, 14, -6)
(1, 13, -7)
(0, 13, -7)
(1, 12, -8)
(0, 12, -7)
(0, 12, -6)
(0, 12, -5)
(1, 12, -5)
(0, 13, -4)
(1, 13, -4)
(0, 14, -4)
(1, 14, -4)
(0, 15, -4)
(1, 15, -4)
(0, 16, -4)
(1, 16, -4)
(0, 17, -3)
(0, 17, -2)
(0, 17, -1)
(1, 16, -1)
(0, 16, -1)
(1, 15, -1)
(1, 15, 0)
(0, 15, 1)
(1, 14, 0)
(1, 14, -1)
(1, 14, -2)
(0, 14, -2)
(1, 13, -2)
(1, 13, -1)
(1, 13, 0)
(1, 13, 1)
(0, 13, 2)
(1, 12, 1)
(0, 12, 2)
(0, 12, 3)
(1, 11, 3)
(1, 11, 4)
(0, 12, 5)
(0, 12, 6)
(1, 11, 6)
(0, 11, 7)
(0, 11, 8)
(1, 10, 8)
(0, 10, 8)
(1, 9, 7)
(0, 9, 8)
(1, 8, 8)
(1, 8, 9)
(0, 8, 10)
(1, 7, 10)
(0, 7, 11)
(1, 6, 10)
(0, 6, 10)
(1, 5, 10)
(0, 5, 10)
(1, 4, 10)
(0, 4, 11)
(1, 3, 10)
(0, 3, 11)
(0, 3, 12)
(0, 3, 13)
(0, 3, 14)
(1, 3, 14)
(1, 3, 15)
(0, 3, 16)
(1, 2, 16)
(0, 2, 17)
(1, 1, 17)
(1, 1, 18)
(0, 1, 19)
(1, 0, 19)
(0, 0, 20)
(1, -1, 19)
(0, -1, 19)
